event_name,referee,winner,num_rounds,title_fight,weight_class,gender,result,result_details,finish_round,finish_time,fight_url,event_date,event_city,event_state,event_country,event_url,f_1_name,f_2_name,f_1_url,f_2_url,f_1_fighter_f_name,f_1_fighter_l_name,f_1_fighter_nickname,f_1_fighter_height_cm,f_1_fighter_weight_lbs,f_1_fighter_reach_cm,f_1_fighter_stance,f_1_fighter_dob,f_1_fighter_w,f_1_fighter_l,f_1_fighter_d,f_1_fighter_nc_dq,f_1_fighter_SlpM,f_1_fighter_Str_Acc,f_1_fighter_SApM,f_1_fighter_Str_Def,f_1_fighter_TD_Avg,f_1_fighter_TD_Acc,f_1_fighter_TD_Def,f_1_fighter_Sub_Avg,f_1_fighter_url,f_2_fighter_f_name,f_2_fighter_l_name,f_2_fighter_nickname,f_2_fighter_height_cm,f_2_fighter_weight_lbs,f_2_fighter_reach_cm,f_2_fighter_stance,f_2_fighter_dob,f_2_fighter_w,f_2_fighter_l,f_2_fighter_d,f_2_fighter_nc_dq,f_2_fighter_SlpM,f_2_fighter_Str_Acc,f_2_fighter_SApM,f_2_fighter_Str_Def,f_2_fighter_TD_Avg,f_2_fighter_TD_Acc,f_2_fighter_TD_Def,f_2_fighter_Sub_Avg,f_2_fighter_url,f_1_ranking,f_2_ranking
UFC Fight Night: Shields vs Ellenberger,Myron Gaudet,Robert Peralta,3.0,False,Featherweight,M,Decision - Unanimous,Chris Lee 27 - 30. Robbie Scheuermann 27 - 30. Richard Bertrand 28 - 29.,3,5:00,http://ufcstats.com/fight-details/0f5f1f5828ebd9c5,2011-09-17,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/1ffc38f67785797b,Robert Peralta,Mike Lullo,http://ufcstats.com/fighter-details/960d6cae8879ba2b,http://ufcstats.com/fighter-details/e26882820f9e8df5,Robert,Peralta,Problems,172.72,145.0,180.34,Orthodox,1986-03-14,18,8,0,1.0,3.76,0.44,2.97,0.53,0.59,0.66,0.65,0.0,http://ufcstats.com/fighter-details/960d6cae8879ba2b,Mike,Lullo,,172.72,145.0,,Orthodox,1979-07-24,8,3,0,,2.48,0.36,4.84,0.4,1.18,0.11,0.0,0.6,http://ufcstats.com/fighter-details/e26882820f9e8df5,,
UFC Fight Night: Shields vs Ellenberger,Kevin Mulhall,Justin Edwards,3.0,False,Welterweight,M,Decision - Unanimous,Gabe Barahona 28 - 29. Jeff Blatnick 28 - 29. Sal D'amato 28 - 29.,3,5:00,http://ufcstats.com/fight-details/1f70cf05ec46f065,2011-09-17,New Orleans,Louisiana,USA,http://ufcstats.com/event-details/1ffc38f67785797b,Justin Edwards,Jorge Lopez,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,http://ufcstats.com/fighter-details/ee624ee2a18f2a43,Justin,Edwards,Fast Eddy,177.8,155.0,177.8,Orthodox,1983-01-26,9,5,0,,2.68,0.42,3.32,0.51,2.14,0.26,0.27,1.0,http://ufcstats.com/fighter-details/e56daf7725a0b5ab,Jorge,Lopez,,177.8,170.0,,Orthodox,1988-11-21,11,5,0,,2.47,0.59,2.57,0.5,3.5,0.41,0.81,0.0,http://ufcstats.com/fighter-details/ee624ee2a18f2a43,,
UFC 134: Silva vs Okami,Herb Dean,Anderson Silva,5.0,True,Middleweight,M,KO/TKO,Punches to Head On Ground,2,2:04,http://ufcstats.com/fight-details/89cc8f4a69e9ea0e,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Anderson Silva,Yushin Okami,http://ufcstats.com/fighter-details/1f454354805b6f75,http://ufcstats.com/fighter-details/acff437707625fc7,Anderson,Silva,The Spider,187.96,185.0,195.58,Southpaw,1975-04-14,34,11,0,1.0,3.05,0.61,2.05,0.6,0.5,0.77,0.69,0.8,http://ufcstats.com/fighter-details/1f454354805b6f75,Yushin,Okami,Thunder,187.96,170.0,190.5,Southpaw,1981-07-21,34,12,0,,2.06,0.38,2.25,0.6,1.98,0.39,0.84,0.5,http://ufcstats.com/fighter-details/acff437707625fc7,,
UFC 134: Silva vs Okami,Marc Goddard,Mauricio Rua,3.0,False,Light Heavyweight,M,KO/TKO,Punches to Head From Half Guard,1,1:53,http://ufcstats.com/fight-details/e7da014d4dfc5bf3,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Mauricio Rua,Forrest Griffin,http://ufcstats.com/fighter-details/140745cbbcb023ac,http://ufcstats.com/fighter-details/fcffee71cff5530e,Mauricio,Rua,Shogun,185.42,205.0,193.04,Orthodox,1981-11-25,27,14,1,,3.57,0.5,2.79,0.54,2.01,0.48,0.49,0.7,http://ufcstats.com/fighter-details/140745cbbcb023ac,Forrest,Griffin,,190.5,205.0,195.58,Orthodox,1979-03-16,19,7,0,,4.38,0.36,2.81,0.61,1.05,0.48,0.57,0.7,http://ufcstats.com/fighter-details/fcffee71cff5530e,,
UFC 134: Silva vs Okami,Mario Yamasaki,Edson Barboza,3.0,False,Lightweight,M,Decision - Split,Chris Lee 28 - 29. Paul Sutherland 29 - 28. Andy Roberts 28 - 29.,3,5:00,http://ufcstats.com/fight-details/fa3294fe655440dd,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Edson Barboza,Ross Pearson,http://ufcstats.com/fighter-details/64a50dad704d1d49,http://ufcstats.com/fighter-details/4f732e58ed907eff,Edson,Barboza,Junior,180.34,155.0,190.5,Orthodox,1986-01-21,24,14,0,,4.14,0.44,4.68,0.55,0.43,0.5,0.73,0.1,http://ufcstats.com/fighter-details/64a50dad704d1d49,Ross,Pearson,The Real Deal,172.72,155.0,175.26,Orthodox,1984-09-26,20,16,0,1.0,3.68,0.4,4.09,0.62,0.74,0.35,0.75,0.0,http://ufcstats.com/fighter-details/4f732e58ed907eff,,
UFC 134: Silva vs Okami,Herb Dean,Antonio Rodrigo Nogueira,3.0,False,Heavyweight,M,KO/TKO,Punches to Head At Distance,1,3:09,http://ufcstats.com/fight-details/c8fbe7ade97e2055,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Antonio Rodrigo Nogueira,Brendan Schaub,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,http://ufcstats.com/fighter-details/89a407032911e27e,Antonio,Rodrigo Nogueira,Minotauro,190.5,240.0,195.58,Orthodox,1976-06-02,34,10,1,1.0,1.95,0.42,2.4,0.55,1.3,0.29,0.36,2.4,http://ufcstats.com/fighter-details/ee9d73f4fee9cbdd,Brendan,Schaub,Big Brown,193.04,245.0,198.12,Orthodox,1983-03-18,10,5,0,,2.92,0.37,2.22,0.57,2.32,0.46,0.72,0.4,http://ufcstats.com/fighter-details/89a407032911e27e,,
UFC 134: Silva vs Okami,Mario Yamasaki,Stanislav Nedkov,3.0,False,Light Heavyweight,M,KO/TKO,Punches to Head At Distance,1,4:13,http://ufcstats.com/fight-details/8782dca7c99717a6,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Stanislav Nedkov,Luiz Cane,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,http://ufcstats.com/fighter-details/24b033b3daf1c9df,Stanislav,Nedkov,Stucky,180.34,205.0,180.34,Orthodox,1981-12-09,12,2,0,1.0,3.33,0.43,5.39,0.43,2.77,0.41,0.0,0.0,http://ufcstats.com/fighter-details/1d4bbaabd8b60173,Luiz,Cane,Banha,187.96,185.0,195.58,Southpaw,1981-04-24,17,7,0,1.0,4.79,0.41,5.0,0.6,0.56,0.28,1.0,0.3,http://ufcstats.com/fighter-details/24b033b3daf1c9df,,
UFC 134: Silva vs Okami,Marc Goddard,Thiago Tavares,3.0,False,Lightweight,M,KO/TKO,Punches to Head From Mount,2,2:51,http://ufcstats.com/fight-details/6265ffd51a18ff21,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Thiago Tavares,Spencer Fisher,http://ufcstats.com/fighter-details/8a59d346dc976a10,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,Thiago,Tavares,,170.18,145.0,177.8,Orthodox,1984-11-08,21,7,1,,2.0,0.4,2.31,0.62,3.83,0.42,0.62,1.5,http://ufcstats.com/fighter-details/8a59d346dc976a10,Spencer,Fisher,The King,170.18,155.0,172.72,Southpaw,1976-05-09,24,9,0,,3.17,0.43,3.03,0.64,0.67,0.3,0.6,0.8,http://ufcstats.com/fighter-details/f34312c2ccfa0e00,,
UFC 134: Silva vs Okami,Herb Dean,Rousimar Palhares,3.0,False,Middleweight,M,Decision - Unanimous,Andy Roberts 27 - 29. Chris Lee 27 - 30. Doug Crosby 25 - 30.,3,5:00,http://ufcstats.com/fight-details/15b62b191eb6dacf,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Rousimar Palhares,Dan Miller,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,http://ufcstats.com/fighter-details/d0c29452d3272603,Rousimar,Palhares,Toquinho,172.72,170.0,180.34,Orthodox,1980-02-26,19,8,0,,1.75,0.51,2.04,0.59,3.93,0.45,0.0,4.1,http://ufcstats.com/fighter-details/8ddf9c51c5fdea75,Dan,Miller,,185.42,185.0,187.96,Orthodox,1981-06-30,14,8,0,1.0,2.03,0.36,3.06,0.49,1.67,0.54,0.47,1.8,http://ufcstats.com/fighter-details/d0c29452d3272603,,
UFC 134: Silva vs Okami,Mario Yamasaki,Paulo Thiago,3.0,False,Welterweight,M,Decision - Unanimous,Sal D'amato 27 - 30. Andy Roberts 27 - 30. Paul Sutherland 27 - 30.,3,5:00,http://ufcstats.com/fight-details/8938fad6ec08499d,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Paulo Thiago,David Mitchell,http://ufcstats.com/fighter-details/30a09e43f15f1d75,http://ufcstats.com/fighter-details/8f3df4c579cfbb69,Paulo,Thiago,,180.34,170.0,187.96,Orthodox,1981-01-25,18,9,0,,1.71,0.39,1.99,0.63,1.42,0.31,0.63,1.2,http://ufcstats.com/fighter-details/30a09e43f15f1d75,David,Mitchell,Daudi,182.88,170.0,190.5,Orthodox,1979-10-24,22,7,0,,1.74,0.32,2.06,0.55,0.66,0.5,0.29,2.0,http://ufcstats.com/fighter-details/8f3df4c579cfbb69,,
UFC 134: Silva vs Okami,Marc Goddard,Raphael Assuncao,3.0,False,Bantamweight,M,Decision - Unanimous,Doug Crosby 27 - 30. Chris Lee 27 - 30. Paul Sutherland 27 - 30.,3,5:00,http://ufcstats.com/fight-details/7b1d63d0e3e12804,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Raphael Assuncao,Johnny Eduardo,http://ufcstats.com/fighter-details/2f13e4020cea5b38,http://ufcstats.com/fighter-details/528c24b99fbaab79,Raphael,Assuncao,,165.1,135.0,167.64,Orthodox,1982-07-19,28,10,0,,3.22,0.42,2.5,0.66,1.65,0.39,0.78,0.2,http://ufcstats.com/fighter-details/2f13e4020cea5b38,Johnny,Eduardo,,170.18,135.0,180.34,Orthodox,1978-08-03,28,13,0,,2.95,0.39,3.22,0.63,0.22,0.2,0.58,0.4,http://ufcstats.com/fighter-details/528c24b99fbaab79,,
UFC 134: Silva vs Okami,Herb Dean,Erick Silva,3.0,False,Welterweight,M,KO/TKO,Punch to Head At Distance,1,0:40,http://ufcstats.com/fight-details/9d379b41d86d7c7f,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Erick Silva,Luis Ramos,http://ufcstats.com/fighter-details/5866fc86183a9fb8,http://ufcstats.com/fighter-details/7bc475b0fc2020ab,Erick,Silva,,182.88,170.0,187.96,Orthodox,1984-06-21,19,9,0,1.0,2.5,0.48,4.18,0.49,0.85,0.35,0.56,1.4,http://ufcstats.com/fighter-details/5866fc86183a9fb8,Luis,Ramos,Beicao,172.72,170.0,,Orthodox,1981-01-18,20,10,2,,2.4,0.35,5.6,0.42,1.5,0.2,1.0,0.0,http://ufcstats.com/fighter-details/7bc475b0fc2020ab,,
UFC 134: Silva vs Okami,Mario Yamasaki,Iuri Alcantara,3.0,False,Featherweight,M,Decision - Unanimous,Paul Sutherland 27 - 30. Sal D'amato 27 - 30. Chris Lee 28 - 29.,3,5:00,http://ufcstats.com/fight-details/7036a87673c98a13,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Iuri Alcantara,Felipe Arantes,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,http://ufcstats.com/fighter-details/71002dbc1743b9a7,Iuri,Alcantara,Marajo,175.26,135.0,180.34,Southpaw,1980-08-04,35,10,0,1.0,2.72,0.45,2.79,0.49,1.44,0.62,0.6,0.8,http://ufcstats.com/fighter-details/2f95a3c6d58b2aad,Felipe,Arantes,Sertanejo,172.72,135.0,185.42,Orthodox,1988-02-09,18,10,1,2.0,2.37,0.45,2.66,0.64,0.93,0.47,0.41,0.7,http://ufcstats.com/fighter-details/71002dbc1743b9a7,,
UFC 134: Silva vs Okami,Marc Goddard,Yves Jabouin,3.0,False,Bantamweight,M,Decision - Split,Andy Roberts 30 - 27. Doug Crosby 28 - 29. Chris Lee 28 - 29.,3,5:00,http://ufcstats.com/fight-details/1fb62d8192128dc1,2011-08-27,Rio de Janeiro,,Brazil,http://ufcstats.com/event-details/18968f97ad34f15c,Yves Jabouin,Ian Loveland,http://ufcstats.com/fighter-details/b4eeac608fc82f88,http://ufcstats.com/fighter-details/eea0274e153256a0,Yves,Jabouin,Tiger,170.18,135.0,172.72,Orthodox,1979-05-30,20,11,0,,3.06,0.41,2.93,0.62,1.94,0.6,0.82,0.1,http://ufcstats.com/fighter-details/b4eeac608fc82f88,Ian,Loveland,The Barn Owl,172.72,145.0,,Orthodox,1983-09-07,18,10,0,,2.71,0.4,2.36,0.64,1.0,0.37,0.69,0.3,http://ufcstats.com/fighter-details/eea0274e153256a0,,
UFC Live: Hardy vs Lytle,Herb Dean,Chris Lytle,3.0,False,Welterweight,M,Submission,Guillotine Choke From Mount,3,4:16,http://ufcstats.com/fight-details/aa4aa75f0065a687,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Chris Lytle,Dan Hardy,http://ufcstats.com/fighter-details/91acd6910b802a9e,http://ufcstats.com/fighter-details/473ce3aa581251a2,Chris,Lytle,Lights Out,180.34,170.0,172.72,Orthodox,1974-08-18,31,18,5,,3.76,0.45,3.03,0.58,0.7,0.55,0.55,2.4,http://ufcstats.com/fighter-details/91acd6910b802a9e,Dan,Hardy,The Outlaw,182.88,170.0,187.96,Orthodox,1982-05-17,25,10,0,1.0,2.46,0.35,3.44,0.51,0.73,0.35,0.35,0.4,http://ufcstats.com/fighter-details/473ce3aa581251a2,,
UFC Live: Hardy vs Lytle,Josh Rosenthal,Benson Henderson,3.0,False,Lightweight,M,Decision - Unanimous,Otto Torriero 27 - 30. Rick Winter 28 - 29. Chris Lee 26 - 30.,3,5:00,http://ufcstats.com/fight-details/5169aaf0ce80d1f8,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Benson Henderson,Jim Miller,http://ufcstats.com/fighter-details/2676b28836a5a836,http://ufcstats.com/fighter-details/d1941565abf50b16,Benson,Henderson,Smooth,175.26,170.0,177.8,Southpaw,1983-11-16,24,7,0,,2.93,0.45,1.79,0.63,2.4,0.45,0.63,0.8,http://ufcstats.com/fighter-details/2676b28836a5a836,Jim,Miller,A-10,172.72,155.0,180.34,Southpaw,1983-08-30,39,19,0,1.0,2.92,0.42,3.43,0.56,1.49,0.45,0.47,1.7,http://ufcstats.com/fighter-details/d1941565abf50b16,,
UFC Live: Hardy vs Lytle,Mario Yamasaki,Donald Cerrone,3.0,False,Lightweight,M,KO/TKO,Punches to Head On Ground,1,3:01,http://ufcstats.com/fight-details/295c2e1ae2d54287,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Donald Cerrone,Charles Oliveira,http://ufcstats.com/fighter-details/1d00756835ca67c9,http://ufcstats.com/fighter-details/07225ba28ae309b6,Donald,Cerrone,Cowboy,185.42,155.0,185.42,Orthodox,1983-03-29,36,17,0,2.0,4.41,0.46,4.48,0.53,1.16,0.33,0.73,1.2,http://ufcstats.com/fighter-details/1d00756835ca67c9,Charles,Oliveira,Do Bronxs,177.8,155.0,187.96,Orthodox,1989-10-17,37,11,0,1.0,3.23,0.55,3.05,0.48,2.29,0.39,0.54,2.6,http://ufcstats.com/fighter-details/07225ba28ae309b6,,3.0
UFC Live: Hardy vs Lytle,Rob Hinds,Duane Ludwig,3.0,False,Welterweight,M,Decision - Unanimous,Otto Torriero 28 - 29. Chris Lee 28 - 29. Rick Winter 28 - 29.,3,5:00,http://ufcstats.com/fight-details/09c1d4c96efd0545,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Duane Ludwig,Amir Sadollah,http://ufcstats.com/fighter-details/84ac950d4c1722dd,http://ufcstats.com/fighter-details/2650e2f846a30f64,Duane,Ludwig,Bang,177.8,170.0,177.8,Orthodox,1978-08-04,21,14,0,,4.62,0.44,3.05,0.57,0.43,0.25,0.59,0.1,http://ufcstats.com/fighter-details/84ac950d4c1722dd,Amir,Sadollah,,177.8,170.0,190.5,Orthodox,1980-08-27,6,5,0,,4.71,0.46,3.55,0.6,0.57,0.27,0.6,0.3,http://ufcstats.com/fighter-details/2650e2f846a30f64,,
UFC Live: Hardy vs Lytle,Herb Dean,Jared Hamman,3.0,False,Middleweight,M,KO/TKO,Punches to Head On Ground,2,3:38,http://ufcstats.com/fight-details/74773b56e0b31c6b,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Jared Hamman,CB Dollaway,http://ufcstats.com/fighter-details/23459ee7e373b98f,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,Jared,Hamman,The Messenger,190.5,185.0,190.5,Orthodox,1982-03-07,14,6,0,,5.15,0.42,3.93,0.55,1.57,0.46,0.3,0.0,http://ufcstats.com/fighter-details/23459ee7e373b98f,CB,Dollaway,The Doberman,187.96,185.0,193.04,Orthodox,1983-08-10,17,9,0,,2.65,0.47,2.58,0.54,3.55,0.54,0.62,1.2,http://ufcstats.com/fighter-details/5d7bdab5e03e3216,,
UFC Live: Hardy vs Lytle,Josh Rosenthal,Joseph Benavidez,3.0,False,Bantamweight,M,Decision - Unanimous,Chris Lee 27 - 30. Otto Torriero 27 - 30. Rick Winter 27 - 30.,3,5:00,http://ufcstats.com/fight-details/0fd5485e64712df9,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Joseph Benavidez,Eddie Wineland,http://ufcstats.com/fighter-details/80eacd4da0617c57,http://ufcstats.com/fighter-details/fc9a9559a05f2704,Joseph,Benavidez,,162.56,125.0,165.1,Southpaw,1984-07-31,28,8,0,,3.52,0.34,2.67,0.61,1.41,0.3,0.62,0.6,http://ufcstats.com/fighter-details/80eacd4da0617c57,Eddie,Wineland,,170.18,135.0,175.26,Orthodox,1984-06-26,24,16,1,,3.4,0.29,3.76,0.68,0.34,0.33,0.86,0.1,http://ufcstats.com/fighter-details/fc9a9559a05f2704,,
UFC Live: Hardy vs Lytle,Mario Yamasaki,Ed Herman,3.0,False,Middleweight,M,Submission,Heel Hook On Ground,1,4:15,http://ufcstats.com/fight-details/23243c27deb4d596,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Ed Herman,Kyle Noke,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,http://ufcstats.com/fighter-details/7339d340aa2889cb,Ed,Herman,Short Fuse,185.42,205.0,195.58,Orthodox,1980-10-02,27,16,0,1.0,3.31,0.48,3.71,0.42,1.96,0.47,0.59,1.0,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,Kyle,Noke,,185.42,170.0,193.04,Southpaw,1980-03-18,22,10,1,,3.23,0.5,2.09,0.64,1.53,0.54,0.66,0.8,http://ufcstats.com/fighter-details/7339d340aa2889cb,,
UFC Live: Hardy vs Lytle,Rob Hinds,Ronny Markes,3.0,False,Light Heavyweight,M,Decision - Unanimous,Chris Lee 27 - 30. Otto Torriero 27 - 30. Rick Winter 27 - 30.,3,5:00,http://ufcstats.com/fight-details/a39286bf0a443ff0,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Ronny Markes,Karlos Vemola,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee,http://ufcstats.com/fighter-details/d23ccf4a6c221284,Ronny,Markes,,185.42,185.0,190.5,Orthodox,1988-04-21,17,5,0,,2.17,0.53,2.43,0.45,3.13,0.4,1.0,0.5,http://ufcstats.com/fighter-details/bd21a1e3d41c97ee,Karlos,Vemola,,182.88,185.0,190.5,Orthodox,1985-07-03,17,5,0,,1.67,0.44,2.13,0.37,1.93,0.25,0.31,1.7,http://ufcstats.com/fighter-details/d23ccf4a6c221284,,
UFC Live: Hardy vs Lytle,Herb Dean,Jimy Hettes,3.0,False,Featherweight,M,Submission,Rear Naked Choke,2,3:12,http://ufcstats.com/fight-details/345f0bd50451a321,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Jimy Hettes,Alex Caceres,http://ufcstats.com/fighter-details/893d51aaf024eddd,http://ufcstats.com/fighter-details/7aa3d6964eff4877,Jimy,Hettes,The Kid,175.26,145.0,180.34,Southpaw,1987-06-09,11,3,0,,3.47,0.57,3.5,0.57,5.2,0.44,0.61,1.4,http://ufcstats.com/fighter-details/893d51aaf024eddd,Alex,Caceres,Bruce Leeroy,177.8,145.0,185.42,Southpaw,1988-06-20,21,15,0,1.0,4.21,0.49,3.09,0.62,0.54,0.68,0.64,0.7,http://ufcstats.com/fighter-details/7aa3d6964eff4877,,
UFC Live: Hardy vs Lytle,Josh Rosenthal,Cole Miller,3.0,False,Lightweight,M,Submission,Guillotine Choke After Drop to Guard,2,2:38,http://ufcstats.com/fight-details/475c55534f9e08ee,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Cole Miller,TJ O'Brien,http://ufcstats.com/fighter-details/282fa667ff9c51ed,http://ufcstats.com/fighter-details/d25b93992f285953,Cole,Miller,Magrinho,185.42,145.0,185.42,Orthodox,1984-04-26,21,11,0,1.0,3.0,0.33,3.88,0.59,0.6,0.36,0.38,1.8,http://ufcstats.com/fighter-details/282fa667ff9c51ed,TJ,O'Brien,The Spider,187.96,155.0,,Orthodox,1987-01-01,20,8,0,,3.77,0.46,4.78,0.57,0.94,1.0,0.0,0.0,http://ufcstats.com/fighter-details/d25b93992f285953,,
UFC Live: Hardy vs Lytle,Mario Yamasaki,Jacob Volkmann,3.0,False,Lightweight,M,Decision - Unanimous,Sal D'amato 28 - 29. Nelson Hamilton 28 - 29. Glenn Trowbridge 28 - 29.,3,5:00,http://ufcstats.com/fight-details/03938272fb7c3971,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Jacob Volkmann,Danny Castillo,http://ufcstats.com/fighter-details/6f81b6de2557739a,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,Jacob,Volkmann,Christmas,175.26,155.0,180.34,Southpaw,1980-09-05,19,7,0,,1.19,0.34,1.78,0.52,3.19,0.48,0.52,2.0,http://ufcstats.com/fighter-details/6f81b6de2557739a,Danny,Castillo,Last Call,175.26,155.0,180.34,Orthodox,1979-08-25,17,10,0,,2.57,0.42,1.96,0.62,2.95,0.38,0.63,0.2,http://ufcstats.com/fighter-details/d1e7fc58d4225cdf,,
UFC Live: Hardy vs Lytle,Rob Hinds,Edwin Figueroa,3.0,False,Bantamweight,M,KO/TKO,Punches to Head From Back Control,2,0:50,http://ufcstats.com/fight-details/096d656048f85b18,2011-08-14,Milwaukee,Wisconsin,USA,http://ufcstats.com/event-details/4c8d6fde2dde07c4,Edwin Figueroa,Jason Reinhardt,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,http://ufcstats.com/fighter-details/02500fb9fd79a974,Edwin,Figueroa,El Feroz,170.18,135.0,175.26,Orthodox,1984-07-31,9,5,0,,2.57,0.39,3.06,0.51,0.2,1.0,0.37,0.6,http://ufcstats.com/fighter-details/bbfca6d5c27d9cd8,Jason,Reinhardt,,167.64,135.0,,Orthodox,1969-10-31,20,3,0,,0.51,0.4,4.07,0.43,1.91,0.12,0.5,0.0,http://ufcstats.com/fighter-details/02500fb9fd79a974,,
UFC 133: Evans vs Ortiz 2,Dan Miragliotta,Rashad Evans,3.0,False,Light Heavyweight,M,KO/TKO,Knee to Body On Ground,2,4:48,http://ufcstats.com/fight-details/68ac97071275099f,2011-08-06,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/f1f9e48a0d150757,Rashad Evans,Tito Ortiz,http://ufcstats.com/fighter-details/ee779c43a8926d52,http://ufcstats.com/fighter-details/2f732dd9210d301f,Rashad,Evans,Suga,182.88,205.0,190.5,Orthodox,1979-09-25,19,8,1,,2.14,0.37,2.42,0.63,2.98,0.44,0.73,0.0,http://ufcstats.com/fighter-details/ee779c43a8926d52,Tito,Ortiz,The People's Champ,190.5,205.0,187.96,Orthodox,1975-01-23,19,12,1,,2.59,0.46,2.88,0.6,2.47,0.35,0.54,0.6,http://ufcstats.com/fighter-details/2f732dd9210d301f,,
UFC 133: Evans vs Ortiz 2,Mario Yamasaki,Vitor Belfort,3.0,False,Middleweight,M,KO/TKO,Punches to Head On Ground,1,1:52,http://ufcstats.com/fight-details/eb3093e235f048c8,2011-08-06,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/f1f9e48a0d150757,Vitor Belfort,Yoshihiro Akiyama,http://ufcstats.com/fighter-details/0ee783aa00e468f0,http://ufcstats.com/fighter-details/b0550072e5f0afa7,Vitor,Belfort,The Phenom,182.88,185.0,187.96,Southpaw,1977-04-01,26,14,0,1.0,1.59,0.46,2.83,0.5,1.02,0.6,0.53,0.6,http://ufcstats.com/fighter-details/0ee783aa00e468f0,Yoshihiro,Akiyama,,177.8,170.0,190.5,Orthodox,1975-07-29,14,6,0,2.0,3.1,0.41,3.62,0.57,2.29,0.67,0.92,1.0,http://ufcstats.com/fighter-details/b0550072e5f0afa7,,
UFC 133: Evans vs Ortiz 2,Kevin Mulhall,Brian Ebersole,3.0,False,Welterweight,M,KO/TKO,Elbows to Head From Guard,1,4:28,http://ufcstats.com/fight-details/27593cd1cda3cc2f,2011-08-06,Philadelphia,Pennsylvania,USA,http://ufcstats.com/event-details/f1f9e48a0d150757,Brian Ebersole,Dennis Hallman,http://ufcstats.com/fighter-details/32ba186f4b0e3267,http://ufcstats.com/fighter-details/8a8a84b743ae7699,Brian,Ebersole,Bad Boy,182.88,170.0,185.42,Southpaw,1980-11-27,51,18,1,1.0,2.32,0.49,2.14,0.56,1.7,0.23,0.61,0.1,http://ufcstats.com/fighter-details/32ba186f4b0e3267,Dennis,Hallman,Superman,175.26,155.0,182.88,Orthodox,1975-12-02,53,20,2,1.0,1.12,0.44,1.96,0.43,1.79,0.3,0.25,2.1,http://ufcstats.com/fighter-details/8a8a84b743ae7699,,
